"","StartDate","EndDate","Duration_inSeconds_","RecordedDate","consent","affiliation","affiliation_4_TEXT","vote","PrefCand_election_day","preferred_candidate_3_TEXT","PrefStrength_election_day","PrefCand_present","preferred_now_3_TEXT","PrefStrength_present","WinCount","WinCount_confidence","WinElectoral","WinElectoral_confidence","WinFraudless","WinFraudless_confidence","PopVoteShareBiden","PopVoteShareBidenNoFraud","NextPresident","NextPresidentConf","attention_check_4","fraud_prob_order_B_T_1","fraud_prob_order_B_T_2","fraud_prob_order_T_B_1","fraud_prob_order_T_B_2","FraudPercent","fraud_benefit_T_B_1","fraud_benefit_B_T_1","FraudActivities","FraudActivities_free_text","ImpactElectoralManipulationPreElection","ImpactVoteFraud","ImpactBallotFraud","ImpactMailFraud","ImpactElectronicSystems","ImpactMisrecording","ImpactMisreporting","ImpactSocialMediaFalseNews","ImpactRightMediaFalseNews","ImpactLeftMediaFalseNews","ImpactNewsAggregFalseNews","fraud_type_ben_T_B_5","fraud_type_ben_T_B_6","fraud_type_ben_T_B_7","fraud_type_ben_T_B_8","fraud_type_ben_T_B_9","fraud_type_ben_T_B_10","fraud_type_ben_T_B_11","fraud_type_ben_T_B_13","fraud_type_ben_T_B_2","fraud_type_ben_T_B_3","fraud_type_ben_T_B_4","fraud_type_ben_B_T_5","fraud_type_ben_B_T_6","fraud_type_ben_B_T_7","fraud_type_ben_B_T_8","fraud_type_ben_B_T_9","fraud_type_ben_B_T_10","fraud_type_ben_B_T_11","fraud_type_ben_B_T_13","fraud_type_ben_B_T_2","fraud_type_ben_B_T_3","fraud_type_ben_B_T_4","citizenship","gender","age","state","order","entry_num","exclude","exclude_reason","participant_num","FraudProbCatBiden","FraudProbCatTrump","Fraudbenefitrump","BenefitRightMediaFalseNews","BenefitLeftMediaFalseNews","BenefitNewsAggregFalseNews","BenefitElectoralManipulationPreElection","BenefitVoteFraud","BenefitBallotFraud","BenefitMailFraud","BenefitElectronicSystems","BenefitMisrecording","BenefitMisreporting","BenefitSocialMediaFalseNews","PopVoteShareBidenChange","original_other"
"34","20210119T214230","20210119T214631",240,2021-01-19 21:46:32,"Yes","Dem",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",99,"Dem",99,65,70,"Joe Biden",99,100,NA,NA,"Likely","Unlikely",2,"7",NA,"Vote buying / voter impersonation / misuse of proxy votes,Ballot manipulation or ballot-box stuffing
,Tampering with electronic voting systems,Other (please explain)
","Foreign interference",0,5,0,0,0,0,0,66,95,17,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","46","56","69","54","53","49","54","84","25","53","Yes","Female",24,"Maryland",40,1,FALSE,NA,642,"Unlikely","Likely",93,84,25,53,72,46,56,69,54,53,49,54,5,FALSE
"35","20210119T214140","20210119T214635",295,2021-01-19 21:46:36,"Yes","Rep",NA,"No","Rep",NA,18,"Rep",NA,17,"Joe Biden",95,"Joe Biden",96,"Dem",84,54,54,"Joe Biden",100,100,NA,NA,"Extremely unlikely","Extremely unlikely",1,"52",NA,"Social media campaigns spreading false information,False news stories by ""right-wing"" media,False news stories by ""left-wing"" media",NA,20,11,15,17,22,25,22,67,63,79,59,60,59,58,52,57,58,57,36,10,87,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male",33,"Arizona",41,1,FALSE,NA,836,"Extremely unlikely","Extremely unlikely",48,90,13,48,40,41,42,48,43,42,43,64,0,FALSE
"36","20210119T214431","20210119T214641",129,2021-01-19 21:46:41,"Yes","Ind",NA,"No","Dem",NA,35,"Dem",NA,23,"Joe Biden",77,"Joe Biden",67,"Don't know",58,55,45,"Joe Biden",96,100,NA,NA,"Unlikely","Likely",36,"16",NA,"Mail-in ballot fraud
",NA,21,57,45,77,41,100,52,81,46,44,58,63,36,67,83,63,22,69,35,35,67,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Female",20,"Kentucky",42,1,FALSE,NA,1336,"Likely","Unlikely",84,65,33,56,37,64,33,17,37,78,31,65,-10,FALSE
"37","20210119T214140","20210119T214646",306,2021-01-19 21:46:46,"Yes","Ind",NA,"No","Rep",NA,25,"Dem",NA,70,"Joe Biden",80,"Joe Biden",100,"Rep",60,55,40,"Joe Biden",100,100,"Likely","Unlikely",NA,NA,35,"80",NA,"Electorate manipulation prior to election day,Ballot manipulation or ballot-box stuffing
,Mail-in ballot fraud
,Mis-reporting of final vote counts by state electoral officials,Social media campaigns spreading false information,False news stories by news aggregator services (e.g., Reuters, Allied Press)",NA,40,74,77,89,94,67,61,89,68,59,73,83,77,85,89,86,65,64,43,64,58,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male",47,"New York",43,1,FALSE,NA,1209,"Likely","Unlikely",20,36,42,44,17,23,15,11,14,35,36,57,-15,FALSE
"38","20210119T214316","20210119T214659",223,2021-01-19 21:47:00,"Yes","Dem",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,68,70,"Joe Biden",100,100,"Extremely unlikely","Extremely unlikely",NA,NA,1,NA,60,"Vote buying / voter impersonation / misuse of proxy votes,Mail-in ballot fraud
,Social media campaigns spreading false information",NA,0,0,0,1,0,0,2,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","51","51","60","51","51","51","66","80","45","51","Yes","Male",23,"California",44,1,FALSE,NA,360,"Extremely unlikely","Extremely unlikely",60,80,45,51,51,51,51,60,51,51,51,66,2,FALSE
"39","20210119T214415","20210119T214714",178,2021-01-19 21:47:14,"Yes","Dem",NA,"Yes","Dem",NA,95,"Dem",NA,97,"Joe Biden",93,"Joe Biden",92,"Dem",88,86,85,"Joe Biden",93,100,"Likely","Unlikely",NA,NA,9,NA,19,"Electorate manipulation prior to election day,Vote buying / voter impersonation / misuse of proxy votes,Tampering with electronic voting systems",NA,18,25,10,33,11,13,15,26,21,30,25,63,57,64,63,61,57,65,62,65,69,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male",26,"Florida",45,1,FALSE,NA,1481,"Likely","Unlikely",19,35,31,36,37,43,36,37,39,43,35,38,-1,FALSE
"40","20210119T214201","20210119T214728",327,2021-01-19 21:47:28,"Yes","Dem",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,53,53,"Joe Biden",100,100,NA,NA,"Extremely unlikely","Extremely unlikely",0,"49",NA,"Electorate manipulation prior to election day,Vote buying / voter impersonation / misuse of proxy votes,Ballot manipulation or ballot-box stuffing
,Mail-in ballot fraud
,Tampering with electronic voting systems,Mis-recording of votes by state vote-counters and state electoral officials
,Mis-reporting of final vote counts by state electoral officials,Social media campaigns spreading false information",NA,0,0,0,0,0,0,0,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","50","50","50","51","51","51","72","72","45","62","Yes","Male",31,"Illinois",46,1,FALSE,NA,790,"Extremely unlikely","Extremely unlikely",51,72,45,62,50,50,50,50,51,51,51,72,0,FALSE
"41","20210119T214340","20210119T214728",228,2021-01-19 21:47:28,"Yes","Dem",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,57,57,"Joe Biden",100,100,NA,NA,"Extremely unlikely","Extremely unlikely",0,NA,50,"Social media campaigns spreading false information,False news stories by ""right-wing"" media",NA,5,0,0,0,0,0,0,9,21,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","51","51","51","51","51","51","69","89","21","48","Yes","Male",53,"Nevada",47,1,FALSE,NA,1607,"Extremely unlikely","Extremely unlikely",50,89,21,48,53,51,51,51,51,51,51,69,0,FALSE
"42","20210119T214346","20210119T214728",221,2021-01-19 21:47:29,"Yes","Dem",NA,"Yes","Dem",NA,55,"Dem",NA,57,"Joe Biden",100,"Joe Biden",100,"Dem",100,70,70,"Joe Biden",100,100,"Unlikely","Unlikely",NA,NA,1,NA,46,"Electorate manipulation prior to election day,Ballot manipulation or ballot-box stuffing
,Mail-in ballot fraud
,Tampering with electronic voting systems",NA,26,1,16,23,30,9,6,1,10,10,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","44","45","46","43","44","46","43","59","44","44","Yes","Male",31,"Ohio",48,1,FALSE,NA,407,"Unlikely","Unlikely",46,59,44,44,43,44,45,46,43,44,46,43,0,FALSE
"43","20210119T214328","20210119T214730",241,2021-01-19 21:47:30,"Yes","Rep",NA,"Yes","Rep",NA,62,"Rep",NA,61,"Joe Biden",68,"Joe Biden",64,"Don't know",74,52,51,"Joe Biden",100,100,"Likely","Unlikely",NA,NA,14,NA,16,"Electorate manipulation prior to election day,Vote buying / voter impersonation / misuse of proxy votes,Ballot manipulation or ballot-box stuffing
,Mail-in ballot fraud
,Tampering with electronic voting systems,Mis-recording of votes by state vote-counters and state electoral officials
,Mis-reporting of final vote counts by state electoral officials,Social media campaigns spreading false information,False news stories by ""right-wing"" media,False news stories by ""left-wing"" media",NA,78,80,82,80,82,83,80,82,82,82,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","82","81","83","80","82","83","81","83","83","82","Yes","Male",43,"Arizona",49,1,FALSE,NA,1105,"Likely","Unlikely",16,83,83,82,82,82,81,83,80,82,83,81,-1,FALSE
"44","20210119T214111","20210119T214730",378,2021-01-19 21:47:30,"Yes","Dem",NA,"Yes","Dem",NA,97,"Dem",NA,99,"Joe Biden",99,"Joe Biden",100,"Dem",95,71,70,"Joe Biden",100,100,NA,NA,"Extremely unlikely","Unlikely",6,NA,44,"Mail-in ballot fraud
,False news stories by ""right-wing"" media",NA,11,11,11,13,5,3,0,5,16,16,16,48,53,51,56,56,55,56,45,34,60,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female",59,"Michigan",50,1,FALSE,NA,555,"Unlikely","Extremely unlikely",44,66,40,46,52,47,49,44,44,45,44,55,-1,FALSE
"45","20210119T214209","20210119T214739",330,2021-01-19 21:47:39,"Yes","Ind",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Donald Trump",100,"Dem",100,54,59,"Joe Biden",100,100,NA,NA,"Likely","Unlikely",8,NA,80,"Ballot manipulation or ballot-box stuffing
,Mail-in ballot fraud
,Mis-reporting of final vote counts by state electoral officials,Social media campaigns spreading false information,False news stories by ""right-wing"" media,False news stories by ""left-wing"" media",NA,70,80,81,84,38,66,65,86,61,64,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","76","88","70","50","64","65","83","97","24","73","Yes","Female",26,"California",51,1,FALSE,NA,253,"Unlikely","Likely",80,97,24,73,75,76,88,70,50,64,65,83,5,FALSE
"46","20210119T214256","20210119T214742",286,2021-01-19 21:47:42,"Yes","Ind",NA,"Yes","Rep",NA,96,"Rep",NA,100,"Joe Biden",92,"Joe Biden",100,"Don't know",70,57,40,"Joe Biden",100,100,"Likely","Extremely unlikely",NA,NA,20,"100",NA,"Ballot manipulation or ballot-box stuffing
,Mail-in ballot fraud
",NA,8,3,39,78,59,55,0,0,0,0,0,70,78,80,73,79,55,56,53,57,57,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male",51,"Pennsylvania",52,1,FALSE,NA,688,"Likely","Extremely unlikely",0,43,43,44,30,22,20,27,21,45,44,47,-17,FALSE
"47","20210119T214202","20210119T214751",348,2021-01-19 21:47:51,"Yes","Dem",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,52,52,"Joe Biden",100,100,"Extremely unlikely","Extremely unlikely",NA,NA,0,NA,50,"Social media campaigns spreading false information,False news stories by ""right-wing"" media",NA,0,0,0,0,0,0,0,0,0,0,0,50,51,51,51,51,51,52,52,51,51,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male",77,"Maryland",53,1,FALSE,NA,942,"Extremely unlikely","Extremely unlikely",50,49,49,49,50,49,49,49,49,49,48,48,0,FALSE
"48","20210119T214441","20210119T214755",194,2021-01-19 21:47:56,"Yes","Ind",NA,"Yes","Rep",NA,100,"Rep",NA,100,"Joe Biden",14,"Joe Biden",2,"Rep",100,60,11,"Joe Biden",4,100,NA,NA,"Extremely unlikely","Extremely likely",70,"100",NA,"Ballot manipulation or ballot-box stuffing
,Mail-in ballot fraud
,Tampering with electronic voting systems,False news stories by ""left-wing"" media,False news stories by news aggregator services (e.g., Reuters, Allied Press)",NA,11,57,93,92,93,15,16,89,8,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","5","0","0","0","10","10","10","90","2","1","Yes","Male",29,"Washington",54,1,FALSE,NA,1568,"Extremely likely","Extremely unlikely",0,90,2,1,36,5,0,0,0,10,10,10,-49,FALSE
"49","20210119T214401","20210119T214805",243,2021-01-19 21:48:05,"Yes","Ind",NA,"No","Rep",NA,10,"Rep",NA,50,"Joe Biden",100,"Joe Biden",100,"Don't know",51,60,50,"Joe Biden",100,100,NA,NA,"Unlikely","Unlikely",2,"50",NA,"Tampering with electronic voting systems,Mis-recording of votes by state vote-counters and state electoral officials
,False news stories by ""right-wing"" media,False news stories by ""left-wing"" media",NA,8,8,7,21,21,15,0,5,2,5,5,51,51,51,51,51,52,51,51,8,93,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male",NA,NA,55,1,FALSE,NA,117,"Unlikely","Unlikely",50,92,7,49,49,49,49,49,49,48,49,49,-10,FALSE
"50","20210119T214314","20210119T214813",299,2021-01-19 21:48:14,"Yes","Rep",NA,"No","Rep",NA,60,"Rep",NA,52,"Joe Biden",90,"Joe Biden",91,"Dem",91,57,43,"Joe Biden",98,100,NA,NA,"Extremely unlikely","Extremely unlikely",1,"51",NA,"Vote buying / voter impersonation / misuse of proxy votes",NA,6,5,3,4,1,1,0,0,1,0,2,51,51,51,51,49,49,49,49,52,48,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male",47,"Washington",56,1,FALSE,NA,702,"Extremely unlikely","Extremely unlikely",49,48,52,51,49,49,49,49,51,51,51,51,-14,FALSE
"51","20210119T214227","20210119T214823",356,2021-01-19 21:48:24,"Yes","Ind",NA,"Yes","Rep",NA,90,"Rep",NA,100,"Joe Biden",100,"Joe Biden",100,"Rep",100,65,20,"Joe Biden",50,100,"Extremely likely","Extremely unlikely",NA,NA,60,"100",NA,"Electorate manipulation prior to election day,Ballot manipulation or ballot-box stuffing
,Mail-in ballot fraud
,Tampering with electronic voting systems,Social media campaigns spreading false information,False news stories by ""left-wing"" media,False news stories by news aggregator services (e.g., Reuters, Allied Press)",NA,18,33,81,100,100,100,100,54,0,100,100,100,100,100,100,100,100,100,100,0,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female",52,"Iowa",57,1,FALSE,NA,109,"Extremely likely","Extremely unlikely",0,100,0,0,0,0,0,0,0,0,0,0,-45,FALSE
"52","20210119T214355","20210119T214828",272,2021-01-19 21:48:28,"Yes","Dem",NA,"Yes","Dem",NA,51,"Dem",NA,51,"Joe Biden",51,"Joe Biden",77,"Dem",100,100,100,"Joe Biden",100,100,"Extremely unlikely","Likely",NA,NA,5,NA,100,"False news stories by ""right-wing"" media",NA,51,51,51,51,51,51,51,51,87,51,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","51","51","61","62","59","51","51","51","51","51","Yes","Female",36,"Michigan",58,1,FALSE,NA,460,"Extremely unlikely","Likely",100,51,51,51,51,51,51,61,62,59,51,51,0,FALSE
"53","20210119T214358","20210119T214829",270,2021-01-19 21:48:29,"Yes","Rep",NA,"Yes","Rep",NA,100,"Rep",NA,95,"Joe Biden",98,"Joe Biden",98,"Rep",100,60,20,"Joe Biden",100,100,NA,NA,"Extremely unlikely","Extremely likely",25,"100",NA,"Vote buying / voter impersonation / misuse of proxy votes,Ballot manipulation or ballot-box stuffing
,Mail-in ballot fraud
,Social media campaigns spreading false information,False news stories by ""left-wing"" media",NA,9,84,100,91,21,44,32,100,2,97,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","63","6","Yes","Male",48,"Nevada",59,1,FALSE,NA,1743,"Extremely likely","Extremely unlikely",0,0,63,6,0,0,0,0,0,0,0,0,-40,FALSE
"54","20210119T214555","20210119T214833",158,2021-01-19 21:48:34,"Yes","Dem",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,88,88,"Joe Biden",100,100,NA,NA,"Extremely unlikely","Extremely unlikely",0,"16",NA,"Tampering with electronic voting systems",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female",42,NA,60,1,FALSE,NA,446,"Extremely unlikely","Extremely unlikely",84,100,100,100,100,100,100,100,100,100,100,100,0,FALSE
"55","20210119T214139","20210119T214845",425,2021-01-19 21:48:45,"Yes","Ind",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,63,64,"Joe Biden",100,100,NA,NA,"Extremely unlikely","Extremely unlikely",0,"48",NA,"Electorate manipulation prior to election day,Mail-in ballot fraud
,Social media campaigns spreading false information,False news stories by ""right-wing"" media",NA,8,1,0,4,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male",68,"California",61,1,FALSE,NA,995,"Extremely unlikely","Extremely unlikely",52,100,100,100,100,100,100,100,100,100,100,100,1,FALSE
"56","20210119T214327","20210119T214852",325,2021-01-19 21:48:53,"Yes","Dem",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,47,53,"Joe Biden",100,100,"Extremely unlikely","Extremely unlikely",NA,NA,1,"50",NA,"Electorate manipulation prior to election day,Social media campaigns spreading false information",NA,57,0,0,0,3,0,0,68,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","0","0","0","0","0","0","59","0","0","0","Yes","Female",NA,NA,62,1,FALSE,NA,879,"Extremely unlikely","Extremely unlikely",50,0,0,0,71,0,0,0,0,0,0,59,6,FALSE
"57","20210119T214534","20210119T214900",206,2021-01-19 21:49:00,"Yes","Dem",NA,"Yes","Dem",NA,70,"Dem",NA,82,"Joe Biden",100,"Joe Biden",100,"Dem",100,56,56,"Joe Biden",100,100,"Extremely unlikely","Unlikely",NA,NA,0,NA,70,"Social media campaigns spreading false information,False news stories by ""right-wing"" media",NA,0,0,0,0,0,0,0,5,76,21,2,26,7,36,55,41,50,50,8,0,83,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male",31,"California",63,1,FALSE,NA,1660,"Extremely unlikely","Unlikely",70,100,17,22,74,93,64,45,59,50,50,92,0,FALSE
"58","20210119T214450","20210119T214901",250,2021-01-19 21:49:01,"Yes","Other","Libertarian","Yes","Rep",NA,85,"Rep",NA,75,"Joe Biden",100,"Joe Biden",100,"Dem",30,52,51,"Joe Biden",100,100,"Likely","Unlikely",NA,NA,1,"90",NA,"Electorate manipulation prior to election day,Vote buying / voter impersonation / misuse of proxy votes,Ballot manipulation or ballot-box stuffing
,Mail-in ballot fraud
,Tampering with electronic voting systems,Mis-recording of votes by state vote-counters and state electoral officials
,Social media campaigns spreading false information,False news stories by ""right-wing"" media,False news stories by ""left-wing"" media",NA,18,16,9,15,9,9,8,96,61,89,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23","29","29","25","26","34","31","12","86","5","29","Yes","Male",36,"Nebraska",64,1,FALSE,NA,439,"Likely","Unlikely",10,86,5,29,23,29,29,25,26,34,31,12,-1,FALSE
"59","20210119T214348","20210119T214901",312,2021-01-19 21:49:02,"Yes","Dem",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,100,100,"Joe Biden",100,100,"Extremely unlikely","Extremely unlikely",NA,NA,0,"0",NA,"Electorate manipulation prior to election day,Vote buying / voter impersonation / misuse of proxy votes,Ballot manipulation or ballot-box stuffing
,Mail-in ballot fraud
,Tampering with electronic voting systems,Mis-recording of votes by state vote-counters and state electoral officials
,Mis-reporting of final vote counts by state electoral officials,Social media campaigns spreading false information",NA,0,0,0,0,0,0,0,47,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100","100","100","100","100","100","100","100","49","49","46","Yes","Female",58,"Florida",65,1,FALSE,NA,1066,"Extremely unlikely","Extremely unlikely",100,49,49,46,100,100,100,100,100,100,100,100,0,FALSE
"60","20210119T214226","20210119T214903",396,2021-01-19 21:49:03,"Yes","Dem",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,60,60,"Joe Biden",100,100,"Extremely unlikely","Extremely unlikely",NA,NA,2,NA,50,"Mail-in ballot fraud
",NA,0,0,0,0,0,0,0,50,51,0,0,50,50,51,51,51,51,50,17,8,62,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female",46,"Hawaii",66,1,FALSE,NA,461,"Extremely unlikely","Extremely unlikely",50,92,38,44,50,50,49,49,49,49,50,83,0,FALSE
"61","20210119T214230","20210119T214934",424,2021-01-19 21:49:35,"Yes","Dem",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,56,56,"Joe Biden",100,100,"Extremely unlikely","Extremely unlikely",NA,NA,0,NA,50,"Tampering with electronic voting systems,Social media campaigns spreading false information",NA,50,50,50,51,61,50,50,59,50,51,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","50","50","50","51","51","50","51","50","51","51","Yes","Female",22,"California",67,1,FALSE,NA,210,"Extremely unlikely","Extremely unlikely",50,50,51,51,50,50,50,50,51,51,50,51,0,FALSE
"62","20210119T214543","20210119T214938",234,2021-01-19 21:49:38,"Yes","Rep",NA,"Yes","Rep",NA,100,"Rep",NA,100,"Joe Biden",0,"Joe Biden",0,"Rep",100,55,30,"Joe Biden",100,100,NA,NA,"Extremely unlikely","Extremely likely",75,"100",NA,"Electorate manipulation prior to election day,Vote buying / voter impersonation / misuse of proxy votes,Ballot manipulation or ballot-box stuffing
,Mail-in ballot fraud
,Tampering with electronic voting systems,Mis-recording of votes by state vote-counters and state electoral officials
,Mis-reporting of final vote counts by state electoral officials,Social media campaigns spreading false information,False news stories by ""left-wing"" media,False news stories by news aggregator services (e.g., Reuters, Allied Press)",NA,100,100,100,100,100,100,100,100,11,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","1","0","81","0","0","Yes","Female",43,"Colorado",68,1,FALSE,NA,536,"Extremely likely","Extremely unlikely",0,81,0,0,0,0,0,0,0,0,1,0,-25,FALSE
"63","20210119T214511","20210119T214945",274,2021-01-19 21:49:45,"Yes","Rep",NA,"Yes","Rep",NA,100,"Rep",NA,100,"Donald Trump",100,"Donald Trump",100,"Rep",100,62,0,"Donald Trump",10,100,NA,NA,"Extremely unlikely","Extremely likely",31,"100",NA,"Electorate manipulation prior to election day,Ballot manipulation or ballot-box stuffing
,Mail-in ballot fraud
,Tampering with electronic voting systems,Mis-recording of votes by state vote-counters and state electoral officials
,Mis-reporting of final vote counts by state electoral officials,Social media campaigns spreading false information,False news stories by ""left-wing"" media,False news stories by news aggregator services (e.g., Reuters, Allied Press),Other (please explain)
","Dominion Voting System",100,63,74,88,100,25,27,67,0,15,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","79","0","0","Yes","Female",59,"Kentucky",69,1,FALSE,NA,1439,"Extremely likely","Extremely unlikely",0,79,0,0,0,0,0,0,0,0,0,0,-62,FALSE
"64","20210119T214203","20210119T214947",464,2021-01-19 21:49:47,"Yes","Dem",NA,"Yes","Dem",NA,95,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,63,63,"Joe Biden",100,100,NA,NA,"Likely","Extremely unlikely",0,NA,65,"Vote buying / voter impersonation / misuse of proxy votes,Social media campaigns spreading false information,False news stories by ""right-wing"" media",NA,59,7,8,8,8,8,7,80,88,12,42,4,6,8,50,19,11,9,14,12,92,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male",29,"Texas",70,1,FALSE,NA,147,"Extremely unlikely","Likely",65,88,8,93,96,94,92,50,81,89,91,86,0,FALSE
"65","20210119T214232","20210119T214949",436,2021-01-19 21:49:49,"Yes","Dem",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,65,66,"Joe Biden",99,100,NA,NA,"Extremely unlikely","Extremely unlikely",0,NA,54,"Social media campaigns spreading false information,False news stories by ""right-wing"" media",NA,2,0,0,0,0,0,0,4,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","50","50","51","56","59","53","57","100","0","49","Yes","Female",38,"Utah",71,1,FALSE,NA,1590,"Extremely unlikely","Extremely unlikely",54,100,0,49,50,50,50,51,56,59,53,57,1,FALSE
"66","20210119T214329","20210119T214949",379,2021-01-19 21:49:49,"Yes","Dem",NA,"Yes","Dem",NA,99,"Dem",NA,99,"Joe Biden",99,"Joe Biden",100,"Don't know",51,57,57,"Joe Biden",92,100,"Extremely unlikely","Extremely unlikely",NA,NA,1,NA,51,"Tampering with electronic voting systems,Social media campaigns spreading false information",NA,52,21,4,4,45,46,16,57,53,52,17,42,38,48,48,34,48,48,9,1,54,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male",53,"North Carolina",72,1,FALSE,NA,428,"Extremely unlikely","Extremely unlikely",51,99,46,49,58,62,52,52,66,52,52,91,0,FALSE
"67","20210119T214446","20210119T215012",326,2021-01-19 21:50:13,"Yes","Rep",NA,"Yes","Other","Brian T. Carroll",90,"Other","Brian T. Carroll",90,"Joe Biden",85,"Joe Biden",85,"Don't know",50,55,55,"Joe Biden",95,100,NA,NA,"Unlikely","Unlikely",5,NA,45,"Electorate manipulation prior to election day,Vote buying / voter impersonation / misuse of proxy votes,Ballot manipulation or ballot-box stuffing
,Mail-in ballot fraud
,Tampering with electronic voting systems,Mis-recording of votes by state vote-counters and state electoral officials
,Mis-reporting of final vote counts by state electoral officials,Social media campaigns spreading false information,False news stories by ""right-wing"" media,False news stories by ""left-wing"" media,False news stories by news aggregator services (e.g., Reuters, Allied Press),Other (please explain)
","any and everything could be a possibility?",49,49,51,52,60,50,51,62,53,53,53,50,52,53,52,52,53,51,53,48,46,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female",41,"Illinois",73,1,FALSE,NA,1676,"Unlikely","Unlikely",45,52,54,53,50,48,47,48,48,47,49,47,0,TRUE
